,kappa,producao,alcali,HS,T,kappa_t_1
52,18.397609866531333,2684.433347345017,0.18708222078529346,0.2898967403841237,463.4364118061814,18.59339749550791
53,18.817857396076615,2686.07337983023,0.187070182770068,0.2897265339019957,463.40387042972714,18.397609866531333
54,18.473066675890404,2687.7134123154424,0.18705814475484253,0.2895563274198677,463.3713290532729,18.817857396076615
55,18.77558722922689,2689.3534448006553,0.18704610673961708,0.28938612093773963,463.33878767681864,18.473066675890404
56,18.977810688526983,2690.9934772858683,0.18703406872439163,0.2892159144556116,463.30624630036436,18.77558722922689
57,17.217153036686813,2692.6335097710808,0.18702203070916618,0.2890457079734836,463.27370492391015,18.977810688526983
58,17.568819679237173,2694.2735422562937,0.18700999269394072,0.28887550149135555,463.24116354745587,17.217153036686813
59,17.887242006177807,2695.9135747415066,0.18699795467871527,0.28870529500922754,463.2086221710016,17.568819679237173
60,17.81711007466379,2697.581310372282,0.18698486431129865,0.2885414399645068,463.17702713798894,17.887242006177807
61,18.399992751655397,2700.551093844506,0.1869223133908974,0.28867610247792935,463.189910246732,17.81711007466379
62,17.624364662026093,2703.52087731673,0.18685976247049615,0.28881076499135183,463.202793355475,18.399992751655397
63,18.159907823319205,2706.490660788954,0.18679721155009493,0.28894542750477437,463.21567646421806,17.624364662026093
64,20.726378560866774,2709.460444261178,0.18673466062969368,0.2890800900181969,463.22855957296116,18.159907823319205
65,17.464342741733507,2712.430227733402,0.18667210970929246,0.28921475253161943,463.2414426817042,20.726378560866774
66,20.001304351286414,2715.400011205626,0.1866095587888912,0.2893494150450419,463.25432579044724,17.464342741733507
67,17.336281269112625,2718.36979467785,0.18654700786848996,0.28948407755846445,463.2672088991903,20.001304351286414
68,17.217631458557083,2721.339578150074,0.18648445694808874,0.289618740071887,463.2800920079333,17.336281269112625
69,17.216222301149784,2724.309361622298,0.1864219060276875,0.2897534025853095,463.29297511667636,17.217631458557083
70,17.217697830373407,2727.279145094522,0.18635935510728627,0.28988806509873205,463.3058582254194,17.216222301149784
71,17.19095098844767,2730.248928566746,0.18629680418688502,0.29002272761215453,463.31874133416244,17.217697830373407
72,17.172393747672267,2733.2187120389704,0.18623425326648377,0.29015739012557706,463.3316244429055,17.19095098844767
73,17.258334287315126,2736.188495511194,0.18617170234608255,0.2902920526389996,463.3445075516485,17.172393747672267
74,16.92981590150862,2739.1582789834183,0.1861091514256813,0.29042671515242213,463.35739066039156,17.258334287315126
75,17.005039214290232,2742.128062455642,0.18604660050528007,0.2905613776658446,463.3702737691346,16.92981590150862
76,18.15878436591347,2745.0978459278663,0.18598404958487882,0.29069604017926715,463.38315687787764,17.005039214290232
77,17.030278861999797,2748.06762940009,0.1859214986644776,0.2908307026926897,463.3960399866207,18.15878436591347
78,18.162539047086746,2751.0374128723142,0.18585894774407635,0.2909653652061122,463.4089230953637,17.030278861999797
79,18.214962526281795,2754.0071963445384,0.1857963968236751,0.2911000277195347,463.42180620410676,18.162539047086746
80,17.790401416481433,2756.976979816762,0.18573384590327388,0.2912346902329572,463.4346893128498,18.214962526281795
81,17.787831283724735,2759.9467632889864,0.18567129498287263,0.29136935274637976,463.44757242159284,17.790401416481433
82,17.38097821477575,2762.91654676121,0.1856087440624714,0.2915040152598023,463.4604555303359,17.787831283724735
83,17.749587669466635,2765.8863302334344,0.18554619314207016,0.2916386777732248,463.473338639079,17.38097821477575
84,17.74813187343478,2768.8561137056586,0.1854836422216689,0.2917733402866473,463.486221747822,17.749587669466635
85,17.386433416095823,2771.8258971778823,0.1854210913012677,0.29190800280006984,463.49910485656505,17.74813187343478
86,17.296775781238964,2774.7956806501065,0.18535854038086644,0.2920426653134924,463.5119879653081,17.386433416095823
87,17.234853815690183,2777.7654641223303,0.18529598946046522,0.29217732782691486,463.52487107405113,17.296775781238964
88,17.219133596840475,2780.7352475945545,0.18523343854006397,0.2923119903403374,463.5377541827942,17.234853815690183
89,17.350924063396864,2783.7050310667782,0.18517088761966272,0.2924466528537599,463.5506372915372,17.219133596840475
90,17.082546464941682,2786.6748145390025,0.1851083366992615,0.29258131536718246,463.56352040028025,17.350924063396864
91,17.027116911298847,2789.6445980112267,0.18504578577886024,0.292715977880605,463.5764035090233,17.082546464941682
92,16.77502015241999,2792.6143814834504,0.18498323485845902,0.2928506403940275,463.58928661776633,17.027116911298847
93,16.94775017912734,2795.5841649556746,0.18492068393805777,0.29298530290745,463.6021697265094,16.77502015241999
94,16.656347811335532,2798.5539484278984,0.18485813301765652,0.29311996542087254,463.6150528352524,16.94775017912734
95,16.786605636700372,2801.5237319001226,0.1847955820972553,0.2932546279342951,463.62793594399545,16.656347811335532
96,16.70218700935923,2804.4935153723463,0.18473303117685405,0.29338929044771755,463.6408190527385,16.786605636700372
97,16.492070182754976,2807.4632988445705,0.18467048025645283,0.2935239529611401,463.65370216148153,16.70218700935923
98,16.670913552824647,2810.4330823167948,0.18460792933605158,0.2936586154745626,463.6665852702246,16.492070182754976
99,16.393803656246543,2813.4028657890185,0.18454537841565033,0.29379327798798516,463.6794683789676,16.670913552824647
100,15.171919954623903,2816.3726492612427,0.1844828274952491,0.29392794050140764,463.69235148771065,16.393803656246543
101,16.66394979037477,2819.3424327334665,0.18442027657484786,0.29406260301483017,463.70523459645375,15.171919954623903
102,16.614025110478345,2822.3122162056907,0.18435772565444664,0.2941972655282527,463.7181177051968,16.66394979037477
103,15.04562233180973,2825.2819996779144,0.18429517473404539,0.29433192804167524,463.73100081393983,16.614025110478345
104,16.63384440510928,2828.2517831501386,0.18423262381364416,0.2944665905550978,463.74388392268287,15.04562233180973
105,16.15698631577439,2831.221566622363,0.18417007289324291,0.29460125306852025,463.7567670314259,16.63384440510928
106,16.24260980119488,2834.1913500945866,0.18410752197284166,0.2947359155819428,463.76965014016895,16.15698631577439
107,16.27323851131231,2837.161133566811,0.18404497105244044,0.2948705780953653,463.782533248912,16.24260980119488
108,16.08966949724759,2840.1309170390346,0.1839824201320392,0.29500524060878786,463.79541635765503,16.27323851131231
109,14.930356510545568,2843.1007005112588,0.18391986921163797,0.29513990312221033,463.80829946639807,16.08966949724759
110,14.915104555539823,2846.0704839834825,0.18385731829123672,0.29527456563563287,463.8211825751411,14.930356510545568
111,15.982730431933906,2849.0402674557067,0.18379476737083547,0.2954092281490554,463.83406568388415,14.915104555539823
112,16.197154504995524,2852.010050927931,0.18373221645043425,0.29554389066247794,463.8469487926272,15.982730431933906
113,16.113603104820843,2854.9798344001547,0.183669665530033,0.2956785531759004,463.8598319013702,16.197154504995524
114,16.383817317233007,2857.949617872379,0.18360711460963178,0.29581321568932295,463.87271501011327,16.113603104820843
115,16.024185811644095,2860.9194013446026,0.18354456368923053,0.2959478782027455,463.8855981188563,16.383817317233007
116,16.129169941775096,2863.889184816827,0.18348201276882928,0.296082540716168,463.89848122759935,16.024185811644095
117,15.85108581721082,2866.8589682890506,0.18341946184842806,0.2962172032295905,463.9113643363424,16.129169941775096
118,15.653173663339782,2869.828751761275,0.1833569109280268,0.29635186574301303,463.9242474450854,15.85108581721082
119,14.628734266715636,2872.798535233499,0.18329436000762558,0.29648652825643557,463.9371305538285,15.653173663339782
120,15.737222570484615,2875.452556902831,0.18323899879142366,0.29661473512250464,463.9517208591062,14.628734266715636
121,14.661899969500002,2870.84405710565,0.1833490007718066,0.2965944620994443,464.00557668468144,15.737222570484615
122,15.65616135652737,2866.2355573084687,0.18345900275218952,0.29657418907638394,464.0594325102566,14.661899969500002
123,20.327661257704488,2861.6270575112876,0.18356900473257245,0.29655391605332365,464.11328833583184,15.65616135652737
124,20.177909210404042,2857.0185577141065,0.18367900671295537,0.2965336430302633,464.16714416140707,20.327661257704488
125,19.731751881782763,2852.4100579169253,0.1837890086933383,0.29651337000720296,464.2209999869823,20.177909210404042
126,20.06591442645364,2847.801558119744,0.18389901067372122,0.2964930969841426,464.27485581255746,19.731751881782763
127,19.036589234574823,2843.193058322563,0.18400901265410416,0.2964728239610823,464.3287116381327,20.06591442645364
128,19.3090125474035,2838.584558525382,0.18411901463448707,0.296452550938022,464.3825674637079,19.036589234574823
129,18.551245447082724,2833.9760587282008,0.18422901661487,0.29643227791496163,464.43642328928314,19.3090125474035
130,18.077758949282074,2829.3675589310196,0.18433901859525292,0.2964120048919013,464.4902791148583,18.551245447082724
131,18.258879254298773,2824.7590591338385,0.18444902057563586,0.296391731868841,464.54413494043354,18.077758949282074
132,18.073478499341398,2820.1505593366574,0.18455902255601878,0.29637145884578064,464.59799076600876,18.258879254298773
133,17.022143812896992,2815.542059539476,0.18466902453640172,0.2963511858227203,464.651846591584,18.073478499341398
134,16.75718429502042,2810.933559742295,0.18477902651678463,0.29633091279965995,464.70570241715916,17.022143812896992
135,16.800970618918495,2806.325059945114,0.18488902849716757,0.29631063977659966,464.7595582427344,16.75718429502042
136,16.296535340806802,2801.716560147933,0.18499903047755048,0.2962903667535393,464.8134140683096,16.800970618918495
137,15.839224388451266,2797.1080603507517,0.18510903245793342,0.29627009373047897,464.86726989388484,16.296535340806802
138,15.91114177770185,2792.4995605535705,0.18521903443831633,0.2962498207074186,464.92112571946,15.839224388451266
139,15.494332159506012,2787.8910607563894,0.18532903641869927,0.29622954768435833,464.97498154503523,15.91114177770185
140,14.880821116300158,2783.2825609592082,0.18543903839908218,0.296209274661298,465.02883737061046,15.494332159506012
141,14.168684099983594,2778.674061162027,0.18554904037946512,0.29618900163823764,465.0826931961857,14.880821116300158
142,14.195302263779057,2774.065561364846,0.18565904235984804,0.2961687286151773,465.13654902176086,14.168684099983594
143,14.901702298575312,2769.457061567665,0.18576904434023098,0.296148455592117,465.1904048473361,14.195302263779057
144,13.743311521588268,2764.8485617704837,0.1858790463206139,0.29612818256905665,465.2442606729113,14.901702298575312
145,14.02961257090082,2760.2400619733025,0.1859890483009968,0.2961079095459963,465.2981164984865,13.743311521588268
146,16.95216412162018,2755.6315621761214,0.18609905028137974,0.29608763652293596,465.3519723240617,14.02961257090082
147,16.70137482870271,2751.0230623789403,0.18620905226176265,0.29606736349987567,465.40582814963693,16.95216412162018
148,16.667860412523623,2746.414562581759,0.1863190542421456,0.2960470904768153,465.45968397521216,16.70137482870271
149,16.90733930546305,2741.806062784578,0.1864290562225285,0.296026817453755,465.5135398007873,16.667860412523623
150,16.386407256241228,2737.197562987397,0.18653905820291145,0.29600654443069463,465.56739562636255,16.90733930546305
151,12.96302316704875,2732.5890631902157,0.18664906018329436,0.29598627140763434,465.6212514519378,16.386407256241228
152,12.880993204757935,2727.9805633930346,0.1867590621636773,0.295965998384574,465.675107277513,12.96302316704875
153,15.96994316637561,2723.3720635958534,0.1868690641440602,0.29594572536151365,465.7289631030882,12.880993204757935
154,12.667709274040906,2718.7635637986723,0.18697906612444315,0.2959254523384533,465.7828189286634,15.96994316637561
155,12.648133639556413,2714.155064001491,0.18708906810482606,0.295905179315393,465.83667475423863,12.667709274040906
156,12.530720164380806,2709.54656420431,0.187199070085209,0.29588490629233266,465.89053057981386,12.648133639556413
157,14.225674428089667,2704.938064407129,0.18730907206559191,0.2958646332692723,465.944386405389,12.530720164380806
158,14.211643590149954,2700.3295646099477,0.18741907404597485,0.29584436024621197,465.99824223096425,14.225674428089667
159,14.828671995713501,2695.7210648127666,0.18752907602635777,0.2958240872231517,466.0520980565395,14.211643590149954
160,14.33475069833619,2691.1125650155855,0.1876390780067407,0.29580381420009133,466.1059538821147,14.828671995713501
161,14.57769609358048,2686.5040652184043,0.18774907998712362,0.295783541177031,466.1598097076899,14.33475069833619
162,14.59272484753911,2681.895565421223,0.18785908196750656,0.29576326815397064,466.2136655332651,14.57769609358048
163,14.656615557720066,2677.287065624042,0.18796908394788947,0.29574299513091035,466.2675213588403,14.59272484753911
164,14.510848214048996,2672.678565826861,0.1880790859282724,0.29572272210785,466.32137718441555,14.656615557720066
165,14.551847508176092,2668.0700660296798,0.18818908790865532,0.29570244908478965,466.3752330099907,14.510848214048996
166,14.206238147004687,2663.4615662324986,0.18829908988903826,0.2956821760617293,466.42908883556595,14.551847508176092
167,14.187563300749856,2658.8530664353175,0.18840909186942117,0.295661903038669,466.4829446611412,14.206238147004687
168,14.083170647420607,2654.2445666381363,0.18851909384980411,0.29564163001560867,466.5368004867164,14.187563300749856
169,14.061435670936834,2649.636066840955,0.18862909583018703,0.2956213569925483,466.59065631229157,14.083170647420607
170,14.014434782974586,2645.027567043774,0.18873909781056994,0.295601083969488,466.6445121378668,14.061435670936834
171,14.43465847028694,2640.4190672465925,0.18884909979095288,0.2955808109464277,466.698367963442,14.014434782974586
172,13.270870181002621,2635.810567449412,0.1889591017713358,0.29556053792336734,466.7522237890172,14.43465847028694
173,13.975761113596661,2631.2020676522307,0.18906910375171873,0.295540264900307,466.8060796145924,13.270870181002621
174,12.006609028704293,2626.5935678550495,0.18917910573210164,0.29551999187724665,466.85993544016765,13.975761113596661
175,13.612946630720357,2621.9850680578684,0.18928910771248458,0.29549971885418636,466.9137912657429,12.006609028704293
176,13.37895680595458,2617.3765682606872,0.1893991096928675,0.295479445831126,466.96764709131804,13.612946630720357
177,13.107330635847221,2612.768068463506,0.18950911167325044,0.29545917280806566,467.02150291689327,13.37895680595458
178,13.1437492226281,2608.159568666325,0.18961911365363335,0.2954388997850053,467.0753587424685,13.107330635847221
179,13.147354327732657,2603.551068869144,0.1897291156340163,0.295418626761945,467.1292145680437,13.1437492226281
180,11.933118827852775,2599.4139345582716,0.18981888515153145,0.29540707251315657,467.17877741178035,13.147354327732657
181,13.062473212110897,2602.347282542036,0.18960516772603017,0.29552629987844636,467.16394552793867,11.933118827852775
182,11.793344715596064,2605.2806305258,0.18939145030052887,0.29564552724373616,467.14911364409693,13.062473212110897
183,13.096824390720226,2608.2139785095646,0.1891777328750276,0.29576475460902596,467.1342817602552,11.793344715596064
184,11.855521633549632,2611.147326493329,0.18896401544952632,0.29588398197431576,467.1194498764135,13.096824390720226
185,11.770080328607541,2614.0806744770935,0.18875029802402501,0.29600320933960556,467.1046179925718,11.855521633549632
186,12.961572438787796,2617.0140224608576,0.18853658059852374,0.29612243670489535,467.08978610873004,11.770080328607541
187,13.17530547882968,2619.947370444622,0.18832286317302246,0.29624166407018515,467.07495422488836,12.961572438787796
188,13.226561758109032,2622.8807184283864,0.18810914574752116,0.29636089143547495,467.0601223410466,13.17530547882968
189,13.109215320591904,2625.8140664121506,0.1878954283220199,0.29648011880076475,467.0452904572049,13.226561758109032
190,13.091708264208464,2628.747414395915,0.1876817108965186,0.29659934616605454,467.0304585733632,13.109215320591904
191,12.999135898293076,2631.6807623796794,0.18746799347101734,0.29671857353134434,467.01562668952147,13.091708264208464
192,13.313152030559227,2634.6141103634436,0.18725427604551603,0.29683780089663414,467.00079480567973,12.999135898293076
193,12.858656554772688,2637.547458347208,0.18704055862001476,0.29695702826192394,466.98596292183805,13.313152030559227
194,13.10021795102919,2640.4808063309724,0.18682684119451345,0.29707625562721374,466.9711310379963,12.858656554772688
195,13.402787710089878,2643.4141543147366,0.18661312376901218,0.29719548299250353,466.9562991541546,13.10021795102919
196,13.254234639912463,2646.347502298501,0.1863994063435109,0.29731471035779333,466.9414672703129,13.402787710089878
197,13.447838044271226,2649.2808502822654,0.1861856889180096,0.29743393772308313,466.92663538647116,13.254234639912463
198,13.329185995825211,2652.2141982660296,0.18597197149250833,0.29755316508837293,466.9118035026294,13.447838044271226
199,11.731928610366145,2655.147546249794,0.18575825406700705,0.2976723924536627,466.89697161878775,13.329185995825211
200,13.149303880225311,2658.0808942335584,0.18554453664150575,0.2977916198189525,466.882139734946,11.731928610366145
201,13.291656497482373,2661.0142422173226,0.18533081921600447,0.2979108471842423,466.8673078511043,13.149303880225311
202,13.563330184058845,2663.9475902010868,0.1851171017905032,0.2980300745495321,466.8524759672626,13.291656497482373
203,13.230270925211064,2666.8809381848514,0.1849033843650019,0.2981493019148219,466.83764408342086,13.563330184058845
204,13.512798657494466,2669.8142861686156,0.18468966693950062,0.2982685292801117,466.8228121995792,13.230270925211064
205,13.342889663743941,2672.7476341523798,0.18447594951399934,0.2983877566454015,466.80798031573744,13.512798657494466
206,13.359074137838931,2675.6809821361444,0.18426223208849807,0.2985069840106913,466.7931484318957,13.342889663743941
207,13.440380219162853,2678.6143301199086,0.18404851466299676,0.2986262113759811,466.778316548054,13.359074137838931
208,13.555622827095656,2681.547678103673,0.1838347972374955,0.2987454387412709,466.7634846642123,13.440380219162853
209,13.818132827236163,2684.4810260874374,0.18362107981199421,0.2988646661065607,466.74865278037055,13.555622827095656
210,13.926005877280808,2687.4143740712016,0.1834073623864929,0.2989838934718505,466.73382089652887,13.818132827236163
211,13.496007713037354,2690.3477220549657,0.18319364496099164,0.2991031208371403,466.71898901268713,13.926005877280808
212,13.724423287186491,2693.2810700387304,0.18297992753549036,0.2992223482024301,466.7041571288454,13.496007713037354
213,13.72287142178924,2696.2144180224946,0.18276621010998906,0.2993415755677199,466.6893252450037,13.724423287186491
214,13.66750123292926,2699.147766006259,0.18255249268448778,0.2994608029330097,466.674493361162,13.72287142178924
215,13.69538584010802,2702.0811139900234,0.1823387752589865,0.2995800302982995,466.65966147732024,13.66750123292926
216,13.478145188774953,2705.0144619737875,0.1821250578334852,0.2996992576635893,466.64482959347856,13.69538584010802
217,13.759078970264659,2707.947809957552,0.18191134040798393,0.2998184850288791,466.6299977096368,13.478145188774953
218,14.00670413079741,2710.8811579413164,0.18169762298248265,0.2999377123941689,466.6151658257951,13.759078970264659
219,13.822710870394802,2713.8145059250805,0.18148390555698135,0.3000569397594587,466.6003339419534,14.00670413079741
220,13.656637337467345,2716.747853908845,0.18127018813148008,0.3001761671247485,466.5855020581117,13.822710870394802
221,13.977151859035748,2719.6812018926094,0.1810564707059788,0.3002953944900383,466.57067017426994,13.656637337467345
222,13.945934214435793,2722.6145498763735,0.1808427532804775,0.3004146218553281,466.55583829042826,13.977151859035748
223,13.874665590395571,2725.547897860138,0.18062903585497622,0.3005338492206179,466.5410064065865,13.945934214435793
224,13.755549762505341,2728.4812458439023,0.18041531842947495,0.3006530765859077,466.5261745227448,13.874665590395571
225,13.802383777110876,2731.414593827667,0.18020160100397364,0.3007723039511975,466.5113426389031,13.755549762505341
226,14.11023465640266,2734.347941811431,0.17998788357847237,0.30089153131648727,466.49651075506137,13.802383777110876
227,14.046109778009571,2737.2812897951953,0.1797741661529711,0.30101075868177707,466.48167887121963,14.11023465640266
228,14.043133658194828,2740.2146377789595,0.17956044872746982,0.30112998604706687,466.46684698737795,14.046109778009571
229,16.72786529137024,2743.147985762724,0.17934673130196851,0.30124921341235666,466.4520151035362,14.043133658194828
230,13.639509292779652,2746.0813337464883,0.17913301387646724,0.30136844077764646,466.4371832196945,16.72786529137024
231,16.62960309762563,2749.014681730253,0.17891929645096596,0.30148766814293626,466.4223513358528,13.639509292779652
232,16.771987888572287,2751.948029714017,0.17870557902546466,0.30160689550822606,466.40751945201106,16.62960309762563
233,14.018567156019722,2754.8813776977813,0.1784918615999634,0.30172612287351586,466.3926875681694,16.771987888572287
234,16.509805432266543,2757.814725681546,0.17827814417446208,0.30184535023880565,466.37785568432764,14.018567156019722
235,16.705374004235473,2760.74807366531,0.1780644267489608,0.30196457760409545,466.3630238004859,16.509805432266543
236,16.629025218055688,2763.6814216490743,0.17785070932345953,0.30208380496938525,466.3481919166442,16.705374004235473
237,16.605748799850087,2766.614769632839,0.17763699189795823,0.30220303233467505,466.3333600328025,16.629025218055688
238,14.193907787585426,2769.548117616603,0.17742327447245695,0.30232225969996485,466.31852814896075,16.605748799850087
239,16.756798361352743,2772.4814656003673,0.17720955704695568,0.30244148706525464,466.3036962651191,14.193907787585426
240,14.309072621509083,2775.139973138138,0.17701931366196533,0.3025494138675057,466.2885948969016,16.756798361352743
241,14.40571973052131,2774.7752357699737,0.17708728472259536,0.30253303447633084,466.27052920055144,14.309072621509083
242,14.627009856293423,2774.41049840181,0.17715525578322538,0.30251665508515596,466.2524635042013,14.40571973052131
243,14.970818353336258,2774.0457610336457,0.1772232268438554,0.3025002756939811,466.2343978078511,14.627009856293423
244,16.948600145506585,2773.681023665482,0.17729119790448544,0.30248389630280625,466.2163321115009,14.970818353336258
245,16.776882024600397,2773.316286297318,0.17735916896511547,0.3024675169116314,466.1982664151507,16.948600145506585
246,16.91690472564224,2772.951548929154,0.1774271400257455,0.3024511375204565,466.18020071880056,16.776882024600397
247,14.726894872854377,2772.58681156099,0.1774951110863755,0.3024347581292816,466.16213502245034,16.91690472564224
248,14.582111403170687,2772.2220741928263,0.17756308214700553,0.30241837873810673,466.1440693261002,14.726894872854377
249,14.553634530983107,2771.857336824662,0.17763105320763556,0.3024019993469319,466.12600362975,14.582111403170687
250,15.76178104439954,2771.4925994564983,0.1776990242682656,0.302385619955757,466.10793793339985,14.553634530983107
251,15.2815956908149,2771.1278620883345,0.17776699532889562,0.30236924056458214,466.08987223704963,15.76178104439954
252,15.256246811685235,2770.7631247201703,0.17783496638952564,0.30235286117340726,466.07180654069947,15.2815956908149
253,14.94891941038473,2770.3983873520065,0.17790293745015567,0.30233648178223244,466.0537408443493,15.256246811685235
254,15.533688904134973,2770.033649983842,0.1779709085107857,0.30232010239105755,466.0356751479991,14.94891941038473
255,15.17796286059989,2769.6689126156784,0.17803887957141573,0.3023037229998827,466.0176094516489,15.533688904134973
256,14.891506674103656,2769.3041752475146,0.17810685063204576,0.3022873436087078,465.99954375529876,15.17796286059989
257,15.370764153039483,2768.9394378793504,0.17817482169267576,0.3022709642175329,465.98147805894854,14.891506674103656
258,15.221025135408183,2768.5747005111866,0.1782427927533058,0.3022545848263581,465.9634123625984,15.370764153039483
259,15.879735942743183,2768.209963143023,0.17831076381393582,0.3022382054351832,465.9453466662482,15.221025135408183
260,15.918093909842145,2767.8452257748586,0.17837873487456585,0.3022218260440083,465.92728096989805,15.879735942743183
261,15.196677680110215,2767.480488406695,0.17844670593519588,0.30220544665283344,465.90921527354783,15.918093909842145
262,15.229982688878257,2767.115751038531,0.1785146769958259,0.30218906726165856,465.89114957719767,15.196677680110215
263,15.044500271589438,2766.751013670367,0.17858264805645593,0.30217268787048374,465.8730838808475,15.229982688878257
264,16.038329316936156,2766.386276302203,0.17865061911708596,0.30215630847930885,465.8550181844973,15.044500271589438
265,15.898301618636506,2766.0215389340387,0.178718590177716,0.302139929088134,465.8369524881471,16.038329316936156
